id,role,role_full,name,team,season,season_weight,apps,avg,fanta_avg,goals,assists,yc,rc,pens_scored,pens_missed,own_goals,goals_conceded
5327,D,Dc,Osorio,Parma,2020_21,0.3277,22,5.61,5.57,0,0,2,0,0,0,0,0
5353,D,Dc,Balogh,Parma,2020_21,0.3277,3,5.83,5.67,0,0,1,0,0,0,0,0
5355,D,Ds;E,Udogie,Verona,2020_21,0.3277,5,6,5.9,0,0,1,0,0,0,0,0
5376,D,Dc,Pastina,Benevento,2020_21,0.3277,3,6.33,6.5,0,1,1,0,0,0,0,0
5377,D,Ds;E,Ricci G.,Parma,2020_21,0.3277,2,6,6,0,0,0,0,0,0,0,0
5381,D,Dc,Dierckx,Parma,2020_21,0.3277,6,5.42,5.33,0,0,1,0,0,0,0,0
5385,D,Ds;E,Zagaritis,Parma,2020_21,0.3277,2,6,6,0,0,0,0,0,0,0,0
5398,D,Dd;E,Reynolds,Roma,2020_21,0.3277,5,5.6,5.6,0,0,0,0,0,0,0,0
5399,D,Dc,Antov,Bologna,2020_21,0.3277,4,5.38,5.25,0,0,1,0,0,0,0,0
11,D,Dd;E,Conti,Parma,2020_21,0.3277,9,5.39,5.22,0,0,3,0,0,0,0,0
78,D,Dc,Spolli,Crotone,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
235,D,Ds;E,Laxalt,Milan,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
324,D,Dc,Hoedt,Lazio,2020_21,0.3277,12,5.67,5.42,0,0,6,0,0,0,0,0
393,D,Ds;Dc,Luperto,Crotone,2020_21,0.3277,22,5.41,5.3,0,0,3,1,0,0,0,0
394,D,Dd;E,Maggio,Benevento,2020_21,0.3277,6,5.33,5.17,0,0,2,0,0,0,0,0
490,D,Ds;Dc;E,Regini,Sampdoria,2020_21,0.3277,1,4.5,2.5,0,0,0,0,0,0,1,0
514,D,Dd;Dc,Antei,Benevento,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
517,D,Ds;Dc,Dell'orco,Spezia,2020_21,0.3277,6,5.67,5.67,0,0,0,0,0,0,0,0
519,D,Dd;E,Gazzola,Parma,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
521,D,Ds;Dc,Peluso,Sassuolo,2020_21,0.3277,3,5.5,5.33,0,0,1,0,0,0,0,0
550,D,Dd;Dc,Maksimovic,Napoli,2020_21,0.3277,14,5.46,5.29,0,0,1,0,0,0,1,0
630,D,Dd;E,Sala,Spezia,2020_21,0.3277,6,5.25,5.17,0,0,1,0,0,0,0,0
1847,D,Dc,Caldara,Atalanta,2020_21,0.3277,4,5.88,5.75,0,0,1,0,0,0,0,0
1868,D,Ds;E,Murru,Torino,2020_21,0.3277,11,5.77,5.77,0,0,0,0,0,0,0,0
1869,D,Dd;Ds;Dc,Pisacane,Cagliari,2020_21,0.3277,4,5.25,5.12,0,0,1,0,0,0,0,0
1876,D,Ds;E,Pajac,Cagliari,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
1950,D,Ds;E,Mazzotta,Crotone,2020_21,0.3277,1,4.5,4,0,0,1,0,0,0,0,0
1979,D,Ds;E,Barreca,Fiorentina,2020_21,0.3277,2,5.75,5.75,0,0,0,0,0,0,0,0
2007,D,Dc,Wallace,Lazio,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
2168,D,Dc,Musacchio,Lazio,2020_21,0.3277,4,6,5.88,0,0,2,0,0,0,0,0
2169,D,Ds;E,Rodriguez R.,Torino,2020_21,0.3277,16,5.41,5.38,0,0,1,0,0,0,0,0
2208,D,Ds;Dc;E,Jaroszynski,Genoa,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
2279,D,Dc,Romagna,Sassuolo,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
2664,D,Dc,El Yamiq,Genoa,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
2728,D,Ds;E,Pellegrini Lu.,Genoa,2020_21,0.3277,11,5.59,5.41,0,1,2,0,0,0,1,0
2745,D,Dd;Dc,Calabresi,Cagliari,2020_21,0.3277,1,6,6,0,0,0,0,0,0,0,0
2801,D,Dd;Dc,Iacoponi,Parma,2020_21,0.3277,15,5.5,5.07,0,0,3,1,0,0,2,0
2860,D,Dd;E,Malcuit,Fiorentina,2020_21,0.3277,5,5.7,5.7,0,0,0,0,0,0,0,0
4365,D,Dc,Corbo,Bologna,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4366,D,Dd;Ds;Dc,Armini,Lazio,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4374,D,Dc,Walukiewicz,Cagliari,2020_21,0.3277,19,5.5,5.53,0,1,1,0,0,0,0,0
4397,D,Dc,Vavro,Lazio,2020_21,0.3277,1,5.5,5.5,0,0,0,0,0,0,0,0
4401,D,Dc,Gabbia,Milan,2020_21,0.3277,6,6,5.83,0,0,2,0,0,0,0,0
4406,D,Ds;E,Tripaldelli,Cagliari,2020_21,0.3277,6,5.42,5.33,0,0,1,0,0,0,0,0
4414,D,Ds;Dc,Denswil,Bologna,2020_21,0.3277,2,5.25,5.25,0,0,0,0,0,0,0,0
4454,D,Dd;E,Pinna,Cagliari,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4487,D,Dc,Ferigra,Torino,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4511,D,Dc,Duarte,Milan,2020_21,0.3277,1,6,6,0,0,0,0,0,0,0,0
4887,D,Dd;E,Bellanova,Atalanta,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4888,D,Dc,Sutalo,Atalanta,2020_21,0.3277,4,5.62,5.62,0,0,0,0,0,0,0,0
4897,D,Dc,Pirola,Inter,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4917,D,Dc,Prodl,Udinese,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4945,D,Ds;E,Calafiori,Roma,2020_21,0.3277,2,6,5.5,0,0,2,0,0,0,0,0
4946,D,Ds;E,Frabotta,Juventus,2020_21,0.3277,11,5.73,5.68,0,1,5,0,0,0,0,0
4950,D,Dc,Dalle Mura,Fiorentina,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4961,D,Dc,Volta,Benevento,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4972,D,Dd;E,Vagiannidis,Inter,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4997,D,Dd;E,Ruegg,Verona,2020_21,0.3277,5,6,6,0,0,0,0,0,0,0,0
5006,D,Dd;E,Piccini,Atalanta,2020_21,0.3277,1,5.5,5.5,0,0,0,0,0,0,0,0
5300,D,Dd;Ds;E,Hickey,Bologna,2020_21,0.3277,11,5.82,5.59,0,0,3,1,0,0,0,0
5316,D,Dc,Amione,Verona,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
5354,D,Ds;E,Ruggeri,Atalanta,2020_21,0.3277,3,5.5,5.5,0,0,0,0,0,0,0,0
5365,D,Dc,Dragusin,Juventus,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
5379,D,Dc,Onguene',Genoa,2020_21,0.3277,3,5,5,0,0,0,0,0,0,0,0
5406,D,E,Di Pardo,Juventus,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
5408,D,Dd;E,Ghislandi,Atalanta,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
5424,D,Dd;Dc,Amey,Bologna,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
2529,C,T;A,Mkhitaryan,Roma,2020_21,0.3277,34,6.32,7.74,13,10,2,0,0,1,0,0
1850,C,M;C,Kessie',Milan,2020_21,0.3277,37,6.47,7.36,13,4,8,0,0,13,0,0
1996,C,T,De Paul,Udinese,2020_21,0.3277,36,6.5,7.43,9,10,3,2,0,3,0,0
4427,C,T,Malinovskyi,Atalanta,2020_21,0.3277,32,6.39,7.44,8,11,3,0,0,1,0,0
26,C,T;A,Gomez,Atalanta,2020_21,0.3277,10,6.55,7.95,4,2,0,0,0,0,0,0
152,C,C;T,Zielinski,Napoli,2020_21,0.3277,36,6.39,7.28,8,9,2,0,0,0,0,0
2002,C,W;A,Chiesa,Juventus,2020_21,0.3277,30,6.45,7.43,9,5,3,1,0,0,0,0
536,C,W;A,Politano,Napoli,2020_21,0.3277,36,6.22,7.01,9,3,3,0,0,0,0,0
645,C,C;T,Milinkovic-Savic,Lazio,2020_21,0.3277,32,6.3,7.2,8,7,4,0,0,0,0,0
2085,C,T,Luis Alberto,Lazio,2020_21,0.3277,34,6.31,7.03,9,0,5,0,0,0,0,0
2215,C,C,Veretout,Roma,2020_21,0.3277,28,6.32,7.36,10,1,4,0,0,5,0,0
332,C,E;W,Candreva,Sampdoria,2020_21,0.3277,33,6.23,6.88,5,7,1,0,0,2,0,0
2625,C,C;T,Soriano,Bologna,2020_21,0.3277,37,6.2,6.97,9,4,5,0,0,0,0,0
632,C,C;T,Zaccagni,Verona,2020_21,0.3277,35,6.3,6.79,5,5,6,0,0,1,0,0
440,C,C,Viola,Benevento,2020_21,0.3277,17,6.24,7.15,5,1,1,0,0,4,0,0
530,C,C;T,Pellegrini Lo.,Roma,2020_21,0.3277,33,6.3,6.94,7,5,10,0,0,1,0,0
2194,C,T,Calhanoglu,Milan,2020_21,0.3277,33,6.27,6.85,4,9,4,0,0,1,0,0
302,C,W;T,Pereyra,Udinese,2020_21,0.3277,34,6.29,6.76,5,5,8,0,0,1,0,0
2172,C,C;T,Barak,Verona,2020_21,0.3277,34,6.09,6.69,7,3,5,1,0,0,0,0
4973,C,M;C,Mckennie,Juventus,2020_21,0.3277,33,6.17,6.61,5,2,5,0,0,0,0,0
234,C,C,Kucka,Parma,2020_21,0.3277,28,6.11,6.79,7,2,8,0,0,4,0,0
788,C,C,Freuler,Atalanta,2020_21,0.3277,33,6.3,6.52,2,3,5,0,0,0,0,0
1870,C,M;C,Barella,Inter,2020_21,0.3277,36,6.29,6.61,3,5,5,0,0,0,0,0
2077,C,C;T,Pasalic,Atalanta,2020_21,0.3277,20,6.08,7,6,1,2,0,0,0,0,0
236,C,E;W,Lazovic,Verona,2020_21,0.3277,31,6.15,6.58,3,6,3,0,0,0,0,0
827,C,M;C,Locatelli,Sassuolo,2020_21,0.3277,34,6.28,6.53,4,1,9,0,0,2,0,0
1995,C,T,Djuricic,Sassuolo,2020_21,0.3277,30,6,6.52,5,3,5,0,0,1,0,0
2833,C,T;A,Kulusevski,Juventus,2020_21,0.3277,34,6.09,6.43,4,3,7,0,0,0,0,0
265,C,C,Brozovic,Inter,2020_21,0.3277,33,6.15,6.38,2,6,7,1,0,0,0,0
1987,C,C;W,Jankto,Sampdoria,2020_21,0.3277,33,5.91,6.47,6,3,6,0,0,0,0,0
2556,C,T,Eriksen,Inter,2020_21,0.3277,23,6.17,6.54,3,0,1,0,0,0,0,0
2857,C,C;T,Traore' Hj.,Sassuolo,2020_21,0.3277,32,6.14,6.58,5,2,6,0,0,0,0,0
5001,C,T;A,Miranchuk,Atalanta,2020_21,0.3277,16,6.22,7.03,4,1,0,0,0,0,0,0
2201,C,W;A,Under,Roma,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
2741,C,C;T,Pessina,Atalanta,2020_21,0.3277,26,6.23,6.46,2,1,2,0,0,0,0,0
4377,C,C;T,Castrovilli,Fiorentina,2020_21,0.3277,32,5.98,6.39,5,3,8,1,0,0,0,0
4423,C,M;C,Hernani,Parma,2020_21,0.3277,31,5.89,6.48,7,3,11,0,0,1,0,0
4825,C,W;T,Diaz B.,Milan,2020_21,0.3277,25,6.2,6.76,4,3,2,0,0,0,0,0
4988,C,C,Maggiore,Spezia,2020_21,0.3277,32,6.09,6.36,3,1,3,0,0,0,0,0
2263,C,E,Lazzari,Lazio,2020_21,0.3277,32,6.12,6.34,2,5,2,1,0,0,1,0
2744,C,C;T,Svanberg,Bologna,2020_21,0.3277,32,5.95,6.36,5,2,6,1,0,0,0,0
4725,C,M,Demme,Napoli,2020_21,0.3277,21,6.21,6.45,2,2,6,0,0,0,0,0
5298,C,C,Pobega,Spezia,2020_21,0.3277,20,6.1,6.85,6,0,6,0,0,0,0,0
600,C,C;T,Verre,Sampdoria,2020_21,0.3277,22,6.11,6.59,3,3,3,0,0,0,0,0
2200,C,W,Douglas Costa,Juventus,2020_21,0.3277,1,6,6,0,0,0,0,0,0,0,0
2472,C,T,Ramsey,Juventus,2020_21,0.3277,20,6.1,6.55,2,4,2,0,0,0,0,0
2775,C,C;T,Ruiz,Napoli,2020_21,0.3277,32,6.03,6.3,3,0,1,0,0,0,0,0
4514,C,M;C,Nandez,Cagliari,2020_21,0.3277,32,6.09,6.23,2,3,7,1,0,0,0,0
4965,C,C,Marin,Cagliari,2020_21,0.3277,37,5.99,6.28,3,5,6,0,0,0,0,0
4978,C,W;T;A,Damsgaard,Sampdoria,2020_21,0.3277,30,6.03,6.32,2,4,3,0,0,0,0,0
22,C,M;C,De Roon,Atalanta,2020_21,0.3277,35,6.07,6.06,1,1,7,1,0,0,0,0
170,C,M;C,Badelj,Genoa,2020_21,0.3277,29,6.14,6.22,1,3,7,0,0,0,0,0
367,C,C;W;T,Bonaventura,Fiorentina,2020_21,0.3277,32,6.03,6.3,3,2,5,0,0,0,0,0
467,C,C;T,Nainggolan,Cagliari,2020_21,0.3277,23,6.07,6.09,1,0,5,0,0,0,0,0
704,C,W;A,Perisic,Inter,2020_21,0.3277,31,5.9,6.31,4,2,3,0,0,0,0,0
801,C,M;C,Gagliardini,Inter,2020_21,0.3277,22,6.05,6.5,3,2,2,0,0,0,0,0
1933,C,M;C,Mandragora,Torino,2020_21,0.3277,26,5.87,6.15,3,1,3,1,0,0,0,0
4404,C,M;C,Thorsby,Sampdoria,2020_21,0.3277,33,6.03,6.18,3,1,10,0,0,0,0,0
4892,C,W,Saelemaekers,Milan,2020_21,0.3277,32,5.94,6.14,2,4,5,1,0,0,0,0
470,C,M;C,Strootman,Genoa,2020_21,0.3277,18,6.17,6.14,0,3,7,0,0,0,0,0
2009,C,C,Lukic,Torino,2020_21,0.3277,32,5.89,6.11,3,0,4,0,0,0,0,0
2011,C,M;C,Miguel Veloso,Verona,2020_21,0.3277,19,6.05,6.45,2,2,1,0,0,2,0,0
2379,C,C,Rabiot,Juventus,2020_21,0.3277,32,5.8,6.09,4,1,5,1,0,0,0,0
5007,C,C;T,Ilic,Verona,2020_21,0.3277,28,5.93,6.11,2,0,2,0,0,0,0,0
28,C,C;T,Kurtic,Parma,2020_21,0.3277,34,5.75,6.03,4,0,5,0,0,0,0,0
397,C,M;C,Allan,Napoli,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
2124,C,T,Zajc,Genoa,2020_21,0.3277,31,5.89,6.02,1,3,4,0,0,0,0,0
2290,C,W;T,Eysseric,Fiorentina,2020_21,0.3277,14,5.89,6.25,2,0,2,0,0,0,0,0
2414,C,C,Vidal,Inter,2020_21,0.3277,20,6.05,6.12,1,0,3,0,0,0,0,0
181,C,M;C,Vecino,Inter,2020_21,0.3277,4,6.38,7.38,1,1,0,0,0,0,0,0
237,C,W,Perotti,Roma,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
238,C,M,Rincon,Torino,2020_21,0.3277,36,5.86,5.83,1,1,8,1,0,0,0,0
376,C,W;T;A,Verdi,Torino,2020_21,0.3277,32,5.75,5.91,1,5,6,0,0,0,0,0
1851,C,E;W,Molina S.,Crotone,2020_21,0.3277,29,5.84,5.93,1,2,1,0,0,0,1,0
2166,C,C,Bentancur,Juventus,2020_21,0.3277,32,5.95,5.92,0,3,6,1,0,0,0,0
2205,C,W;T,Berenguer,Torino,2020_21,0.3277,2,6,6,0,0,0,0,0,0,0,0
2287,C,W;T,Ramirez,Sampdoria,2020_21,0.3277,23,5.89,5.91,0,3,5,0,0,0,0,0
2639,C,M,Bakayoko,Napoli,2020_21,0.3277,26,5.96,6.08,2,0,4,1,0,0,0,0
2766,C,T,Zaniolo,Roma,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4479,C,C;T,Elmas,Napoli,2020_21,0.3277,21,5.88,6.17,2,1,2,0,0,0,0,0
4681,C,W;T,Lopez M.,Sassuolo,2020_21,0.3277,28,5.86,5.95,2,0,7,0,0,0,0,0
4886,C,W;T;A,Pereiro,Cagliari,2020_21,0.3277,6,6,7.17,2,1,0,0,0,0,0,0
4890,C,M;C,Tameze,Verona,2020_21,0.3277,32,5.92,5.92,1,0,6,0,0,0,0,0
4990,C,M;C,Ricci M.,Spezia,2020_21,0.3277,28,6,5.95,0,1,5,0,0,0,0,0
5287,C,C;T,Arslan,Udinese,2020_21,0.3277,29,5.91,6.07,3,0,9,0,0,0,0,0
115,C,M;C,Hetemaj,Benevento,2020_21,0.3277,29,5.84,5.83,0,2,5,0,0,0,0,0
150,C,T,Saponara,Spezia,2020_21,0.3277,8,6.19,6.81,2,0,0,1,0,0,0,0
430,C,M;C,Brugman,Parma,2020_21,0.3277,24,6,6.02,1,1,7,0,0,0,0,0
644,C,M;C,Pulgar,Fiorentina,2020_21,0.3277,29,5.83,5.9,1,3,8,0,0,0,0,0
2188,C,E,Marusic,Lazio,2020_21,0.3277,36,5.79,5.94,2,3,3,0,0,0,1,0
2391,C,M;C,Ekdal,Sampdoria,2020_21,0.3277,30,5.88,5.97,2,1,9,0,0,0,0,0
2392,C,M,Walace,Udinese,2020_21,0.3277,28,5.91,5.84,0,0,4,0,0,0,0,0
2779,C,W,Kluivert,Roma,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
2789,C,M;C,Meite',Milan,2020_21,0.3277,26,5.92,6.06,1,1,2,0,0,0,0,0
4285,C,C,Arthur,Juventus,2020_21,0.3277,20,6.02,6.1,1,0,3,0,0,0,0,0
4393,C,M;C,Schouten,Bologna,2020_21,0.3277,34,5.91,5.88,1,1,8,1,0,0,0,0
4515,C,C;T,Agudelo,Spezia,2020_21,0.3277,27,5.89,6,1,2,4,0,0,0,0,0
148,C,C;T,Krunic,Milan,2020_21,0.3277,16,5.88,6.12,1,2,3,0,0,0,0,0
264,C,C;T,Bessa,Verona,2020_21,0.3277,13,5.96,6.08,0,2,1,0,0,0,0,0
627,C,C,Ionita,Benevento,2020_21,0.3277,36,5.68,5.76,2,0,6,0,0,0,0,0
779,C,M;C,Cristante,Roma,2020_21,0.3277,31,5.82,5.77,1,1,8,0,0,0,1,0
2316,C,C,Zanellato,Crotone,2020_21,0.3277,25,5.8,5.92,1,1,3,0,0,0,0,0
2692,C,W,Castillejo,Milan,2020_21,0.3277,24,5.88,5.92,1,0,5,0,0,0,0,0
2703,C,C,Adrien Silva,Sampdoria,2020_21,0.3277,23,5.93,5.96,1,1,6,1,0,0,0,0
2839,C,W;A,Sottil,Cagliari,2020_21,0.3277,19,6.03,6.32,2,1,3,0,0,0,0,0
4249,C,T,Pereira A.,Lazio,2020_21,0.3277,17,5.79,5.88,1,2,5,1,0,0,0,0
4322,C,T,Paqueta',Milan,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4330,C,M;C,Lerager,Genoa,2020_21,0.3277,16,5.75,5.81,0,1,0,0,0,0,0,0
4885,C,C,Villar,Roma,2020_21,0.3277,27,5.96,5.87,0,1,7,0,0,0,0,0
5290,C,C;T,Estevez,Spezia,2020_21,0.3277,27,5.87,5.85,0,3,7,0,0,0,0,0
5312,C,M;C,Leo' Sena,Spezia,2020_21,0.3277,15,5.93,5.93,0,0,0,0,0,0,0,0
20,C,M;C,Cigarini,Crotone,2020_21,0.3277,14,5.86,5.68,0,0,3,1,0,0,0,0
338,C,E;C,Lulic,Lazio,2020_21,0.3277,16,5.88,5.84,0,0,1,0,0,0,0,0
1978,C,C,Sensi,Inter,2020_21,0.3277,16,6,5.91,0,0,1,1,0,0,0,0
2209,C,M;C,Lucas Leiva,Lazio,2020_21,0.3277,32,5.83,5.67,0,0,10,0,0,0,0,0
2302,C,M,Behrami,Genoa,2020_21,0.3277,21,5.95,5.88,0,0,1,1,0,0,0,0
2818,C,M;C,Bennacer,Milan,2020_21,0.3277,21,5.74,5.69,0,1,4,0,0,0,0,0
4424,C,E;C,Jony,Lazio,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4459,C,M;C,Rovella,Genoa,2020_21,0.3277,18,5.83,5.83,0,2,4,0,0,0,0,0
4522,C,M;C,Amrabat,Fiorentina,2020_21,0.3277,29,5.9,5.78,0,0,7,0,0,0,0,0
4869,C,C,Dominguez,Bologna,2020_21,0.3277,26,5.9,5.87,1,0,8,0,0,0,0,0
5002,C,C;T,Vulic,Crotone,2020_21,0.3277,23,5.85,5.98,1,1,2,0,0,0,0,0
5286,C,M;C,Akpa Akpro,Lazio,2020_21,0.3277,25,5.96,5.82,0,1,9,0,0,0,0,0
5317,C,T;A,Brunetta,Parma,2020_21,0.3277,11,5.95,6.27,1,2,3,0,0,0,0,0
58,C,M;C,Diawara,Roma,2020_21,0.3277,10,5.75,5.85,1,0,2,1,0,0,0,0
118,C,M,Radovanovic,Genoa,2020_21,0.3277,30,5.75,5.67,0,0,6,0,0,0,0,0
184,C,W;T,Bernardeschi,Juventus,2020_21,0.3277,21,5.76,5.79,0,2,3,0,0,0,0,0
305,C,M;C,Sturaro,Verona,2020_21,0.3277,15,5.77,5.77,1,0,6,0,0,0,0,0
406,C,W,Callejon,Fiorentina,2020_21,0.3277,15,5.83,5.9,0,1,0,0,0,0,0,0
428,C,C;T,Benali,Crotone,2020_21,0.3277,17,5.79,5.79,0,1,2,0,0,0,0,0
526,C,M;C,Duncan,Cagliari,2020_21,0.3277,15,5.77,5.8,0,1,2,0,0,0,0,0
556,C,C,Baselli,Torino,2020_21,0.3277,10,6,5.9,0,0,2,0,0,0,0,0
633,C,E,Fares,Lazio,2020_21,0.3277,21,5.76,5.69,0,1,5,0,0,0,0,0
669,C,M;C,Donsah,Bologna,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
772,C,E;W,Kragl,Benevento,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
1915,C,C;W,Tello,Benevento,2020_21,0.3277,12,5.92,6.12,1,0,2,0,0,0,0,0
2008,C,C,Linetty,Torino,2020_21,0.3277,24,5.69,5.71,1,0,5,0,0,0,0,0
2121,C,C,Melegoni,Genoa,2020_21,0.3277,8,6.12,6.06,0,0,1,0,0,0,0,0
2265,C,M;C,Schiattarella,Benevento,2020_21,0.3277,28,5.88,5.73,1,1,14,1,0,0,0,0
2659,C,M;C,Dabo,Benevento,2020_21,0.3277,17,5.85,5.74,0,0,5,0,0,0,0,0
4384,C,C,Jagiello,Genoa,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4449,C,C,Tonali,Milan,2020_21,0.3277,24,5.79,5.73,0,0,1,1,0,0,0,0
4501,C,M;C,Obiang,Sassuolo,2020_21,0.3277,24,5.85,5.77,0,1,4,1,0,0,0,0
5328,C,T,Gojak,Torino,2020_21,0.3277,11,5.73,6.05,1,1,1,0,0,0,0,0
27,C,C,Grassi,Parma,2020_21,0.3277,20,5.72,5.55,0,0,3,0,0,0,1,0
342,C,M;C,Parolo,Lazio,2020_21,0.3277,13,5.88,5.88,0,2,5,0,0,0,0,0
374,C,M;C,Poli,Bologna,2020_21,0.3277,10,5.95,6,1,0,1,0,0,0,1,0
1871,C,M;C,Deiola,Cagliari,2020_21,0.3277,20,5.65,5.58,0,0,3,0,0,0,0,0
2334,C,C;W,Leris,Sampdoria,2020_21,0.3277,9,5.89,5.83,0,0,1,0,0,0,0,0
2378,C,T,Pastore,Roma,2020_21,0.3277,3,6,6,0,0,0,0,0,0,0,0
2825,C,M;C,Bourabia,Sassuolo,2020_21,0.3277,11,5.86,6.09,1,0,2,0,0,0,0,0
2854,C,M;C,Bradaric F.,Cagliari,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4327,C,M,Oliva,Cagliari,2020_21,0.3277,6,5.83,5.83,0,1,2,0,0,0,0,0
4975,C,M;C,Escalante,Lazio,2020_21,0.3277,19,5.95,5.82,0,0,5,0,0,0,0,0
4987,C,M;C,Bartolomei,Spezia,2020_21,0.3277,5,5.9,6,0,1,1,0,0,0,0,0
5319,C,M,Sohm,Parma,2020_21,0.3277,17,5.65,5.79,1,0,1,0,0,0,0,0
5329,C,M;C,Makengo,Udinese,2020_21,0.3277,13,5.81,5.77,0,0,1,0,0,0,0,0
5420,C,M;C,Darboe,Roma,2020_21,0.3277,4,5.88,5.62,0,0,2,0,0,0,0,0
172,C,C,Borja Valero,Fiorentina,2020_21,0.3277,12,5.83,5.71,0,0,3,0,0,0,0,0
179,C,C,Petriccione,Crotone,2020_21,0.3277,15,5.63,5.4,0,0,5,1,0,0,0,0
272,C,M,Medel,Bologna,2020_21,0.3277,11,5.82,5.86,0,1,1,0,0,0,0,0
333,C,M;C,Cataldi,Lazio,2020_21,0.3277,13,5.73,5.58,0,0,4,0,0,0,0,0
2076,C,M;C,Rog,Cagliari,2020_21,0.3277,14,5.96,5.89,0,0,2,0,0,0,0,0
2213,C,M;C,Cassata,Genoa,2020_21,0.3277,5,5.9,5.7,0,0,2,0,0,0,0,0
2726,C,M;C,Danzi,Verona,2020_21,0.3277,2,5.5,5.25,0,0,1,0,0,0,0,0
2848,C,C,Frattesi,Sassuolo,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4287,C,M;C,Lobotka,Napoli,2020_21,0.3277,5,6,5.8,0,0,2,0,0,0,0,0
4370,C,C,Portanova,Genoa,2020_21,0.3277,5,5.7,5.6,0,0,1,0,0,0,0,0
4390,C,E,Anderson D.,Lazio,2020_21,0.3277,2,5.5,5.5,0,0,0,0,0,0,0,0
4411,C,C,Agoume,Spezia,2020_21,0.3277,11,5.95,5.86,0,0,2,0,0,0,0,0
4498,C,C,Henderson L.,Verona,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
4921,C,C,Askildsen,Sampdoria,2020_21,0.3277,3,6,5.83,0,0,2,0,0,0,0,0
4995,C,C,Segre,Torino,2020_21,0.3277,5,5.8,5.7,0,0,1,0,0,0,0,0
5008,C,M;C,Eduardo Henrique,Crotone,2020_21,0.3277,17,5.65,5.71,1,0,4,0,0,0,0,0
5318,C,W,Tramoni M.,Cagliari,2020_21,0.3277,2,5.75,5.75,0,0,1,0,0,0,0,0
5346,C,T,Rojas,Crotone,2020_21,0.3277,2,5.5,5.5,0,0,1,0,0,0,0,0
5397,C,T,Kovalenko,Atalanta,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
5422,C,W;T,Zalewski,Roma,2020_21,0.3277,1,6,7,0,1,0,0,0,0,0,0
299,C,C,Khedira,Juventus,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
400,C,C;T,Dezi,Parma,2020_21,0.3277,2,5.75,5.75,0,0,0,0,0,0,0,0
434,C,M;C,Jajalo,Udinese,2020_21,0.3277,1,5.5,5.5,0,0,0,0,0,0,0,0
528,C,M,Magnanelli,Sassuolo,2020_21,0.3277,7,5.64,5.5,0,0,2,0,0,0,0,0
557,C,C;T,Benassi,Verona,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
589,C,M;C,Badu,Verona,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
1982,C,W,Parigini,Genoa,2020_21,0.3277,1,6,6,0,0,0,0,0,0,0,0
2075,C,M;C,Cristoforo,Fiorentina,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
2107,C,C;W;T,Kiyine,Lazio,2020_21,0.3277,0,0,0,0,0,0,0,0,0,0,0
2144,C,M;C,Coulibaly M.,Udinese,2020_21,0.3277,2,6,6,0,0,0,0,0,0,0,0
